,Cover_Type
559087,1
520835,1
447324,0
289909,0
144564,0
431378,0
165985,1
206873,0
435191,0
116280,1
527430,0
507010,0
353773,0
491391,0
230897,1
86952,1
137188,1
60883,1
369473,5
111110,1
270315,0
265317,1
499268,0
306166,2
319121,1
318711,1
150044,0
51735,1
571267,1
501284,0
447554,6
67591,1
134142,1
38797,1
249607,0
340153,2
325259,1
108681,1
404445,0
569065,1
20073,1
120972,1
18938,1
392877,0
326161,1
339172,0
277889,5
274512,6
180447,0
158493,0
486837,1
202167,1
519715,6
60349,1
348682,4
84434,1
476278,1
411590,0
440241,0
288832,5
392242,0
362944,0
547869,1
367062,1
541814,1
410516,0
381579,1
210094,0
15714,1
137143,1
438675,0
64089,1
217685,1
305400,0
71075,0
147287,0
55636,0
287879,0
6774,1
297855,0
393097,0
390068,1
375891,1
448200,0
20836,1
127920,0
478977,1
341439,1
47290,1
393304,1
146161,1
547555,1
51745,0
54931,0
276749,5
575654,5
53060,1
508605,0
262059,4
362375,0
38146,0
244724,1
312364,1
298758,1
310827,0
72845,1
487916,0
142947,1
39277,0
337254,1
377528,0
210774,1
548691,1
6343,5
151874,1
349765,0
279841,1
522466,6
457016,6
397328,1
274253,0
295907,2
431380,0
161600,1
362960,0
203088,0
578412,2
228671,2
141307,1
123832,1
512523,1
295976,5
120472,1
261179,2
500777,6
450862,0
412739,0
573254,2
307691,1
290995,0
109760,1
274304,2
144963,0
148300,0
172334,1
462740,0
367010,0
365655,0
53616,0
212617,1
401282,1
9567,0
490078,0
72732,1
115289,1
70535,1
398841,2
551425,0
90503,1
422051,1
243014,2
110950,0
424500,1
422198,0
414366,0
52293,1
353947,0
408993,4
10828,2
254795,0
466095,6
185507,1
163568,0
43046,1
76180,1
546098,1
56702,1
115382,1
546651,1
553357,1
505250,0
350901,0
486892,1
398139,2
263222,2
509667,0
346932,1
83707,1
325797,1
579426,5
69003,1
441971,0
302645,1
452033,0
114293,1
9273,6
356837,0
159280,1
530216,0
332521,1
19501,1
19377,1
405930,0
350353,0
97044,1
30682,1
578673,2
171577,0
283066,5
1664,6
473115,1
135689,1
96272,1
375630,1
176020,1
519685,0
204915,0
45811,1
460652,6
489440,0
297054,1
23953,1
436295,0
529138,1
186178,1
258565,0
380557,1
517376,0
306027,1
156937,1
527168,0
430915,0
435532,0
189749,4
246382,1
248951,1
178780,4
18879,1
377054,1
361969,1
84301,1
425073,1
381250,0
363856,1
540738,0
152755,0
443996,0
400910,2
345579,0
409405,0
473885,1
43727,1
490546,0
336396,0
409409,0
318503,0
508650,0
130602,0
570870,2
361514,1
251259,2
19000,1
75596,1
577717,2
524344,0
522491,0
355508,2
278085,6
104818,4
270769,5
158765,0
461216,0
572399,2
150991,0
274004,0
469330,1
299138,1
426192,0
515109,0
152333,0
17323,1
239814,0
578983,2
408219,0
465794,0
314456,1
80160,1
313495,1
519544,0
321756,1
445613,0
440445,1
28605,1
111072,1
54370,1
250290,0
352727,0
348977,1
422178,0
148368,1
456663,0
521897,0
200310,0
400688,0
318741,2
558020,1
388513,4
2844,2
198897,1
202039,1
115098,0
423659,5
350009,5
382041,1
129686,1
318442,0
304371,0
452838,0
551712,1
86274,1
436768,1
602,1
89067,1
438515,0
458080,0
192894,4
471496,0
64045,0
466191,0
248120,1
256221,2
161108,1
224243,1
514408,0
318680,2
340641,1
365236,1
23908,1
19078,1
559389,0
185960,0
442662,1
95417,1
132530,0
349996,2
286734,1
110477,1
10045,6
521780,0
536999,6
557725,1
376005,0
128766,1
295068,2
213496,1
305641,4
152876,1
465665,0
269951,1
471732,0
304292,5
170135,1
515609,1
128594,1
144173,1
490264,0
87180,1
75157,1
299695,2
560707,1
572613,2
152592,1
242724,4
204487,0
491016,0
454735,0
425069,1
576598,2
479200,1
60928,1
88925,1
13998,5
337928,1
350430,1
344500,1
365183,1
432476,0
482565,1
260937,0
372506,0
558343,0
398858,2
357436,0
124375,1
567920,1
333723,1
436850,0
83731,1
136671,1
349387,2
548349,1
501699,0
561572,1
97495,1
175809,1
381737,1
204255,0
537883,0
217050,1
460036,0
465392,1
89361,1
430506,0
78475,1
372686,1
359569,1
414423,0
363943,0
235920,2
31407,1
186652,0
442874,0
226746,2
436561,0
389187,1
573862,2
403357,0
292872,1
67581,1
327695,0
532109,0
207248,1
564791,1
156165,1
349925,1
90384,1
333894,1
491736,0
460190,0
75791,0
394771,2
483540,1
410315,1
538912,0
410009,0
177793,1
394790,2
564365,1
551502,0
407942,0
368241,0
205492,1
327607,1
75497,0
332565,0
24411,1
88069,1
383607,1
311567,0
230228,0
4064,0
463655,0
1100,1
260820,0
194939,0
507240,0
266198,1
309111,1
247943,1
477638,6
326169,2
138213,1
161469,1
180238,0
570448,2
357382,5
545352,0
370689,1
512960,1
278442,2
24192,1
109930,0
200502,1
247605,1
438635,0
209975,0
140176,1
25118,0
315503,2
331470,0
210679,0
429664,0
203776,0
249046,1
276160,2
58549,0
88829,1
438011,0
19398,1
566708,1
438081,1
517413,1
151000,1
282171,0
345042,1
247039,1
319255,1
300901,2
338946,0
286552,5
236242,1
215465,0
134494,0
302393,0
449832,1
510967,0
229569,5
556931,1
215692,0
365356,0
273572,1
199677,1
194045,1
379264,1
454145,0
511613,1
495301,6
575346,2
67053,0
422642,1
141816,0
322045,1
166413,1
580741,2
148541,0
236964,0
172012,1
251167,2
263803,0
208426,1
343112,0
154085,1
268668,2
21190,1
273056,0
245653,1
559891,0
407978,0
494188,1
490218,1
264785,1
492680,0
321323,2
299481,0
462974,1
380844,6
101884,1
365885,6
1167,0
240741,4
542508,6
152349,1
185691,0
190123,1
267770,5
564421,1
395695,1
31714,1
518410,1
519190,0
294800,0
324126,1
425826,5
430758,0
288499,1
552648,1
379428,6
467142,0
21108,1
340732,1
528398,0
451132,0
239551,1
309915,1
183492,0
180843,1
121208,0
338170,2
400433,0
54288,0
372695,4
119705,1
206066,0
145805,1
231637,0
513740,0
435214,0
374262,0
9195,6
157497,0
266453,0
555672,1
461437,1
574619,2
85776,1
228641,1
210021,0
385749,0
339864,0
320240,1
548878,0
36725,1
540480,0
211633,1
301135,1
383992,1
485427,1
378606,1
43481,1
261922,1
51631,1
519209,0
25404,1
563256,1
329832,0
467227,0
115039,1
413553,0
303479,1
393739,0
421439,0
425900,1
89236,1
496009,0
527704,0
345487,1
46683,0
349756,0
43890,1
422319,1
120938,1
333816,1
558334,0
75697,0
537654,0
423545,1
155164,1
373576,6
272918,0
516177,0
540348,1
496730,1
272799,5
104467,1
94765,1
138368,1
11566,1
80571,1
551852,1
502239,1
160466,1
149520,0
213558,1
182270,0
550498,0
209247,0
430609,0
422028,0
403101,0
569338,1
199310,0
267075,1
528317,0
205019,0
170697,0
94213,0
532418,0
86470,0
444989,0
265601,0
176965,0
580630,2
168112,1
382833,0
473974,1
232187,1
321826,0
486849,1
158102,1
125700,1
284187,2
241158,5
550339,0
553358,1
569782,1
458973,1
219626,0
53555,1
461843,0
535477,0
312017,0
311783,1
86482,1
360649,0
374835,0
286269,1
501759,1
201226,1
171792,1
437604,0
112181,1
115160,1
575384,2
254285,2
12017,1
215839,6
76196,1
57018,1
534718,0
553023,1
23234,1
295777,0
118089,1
361403,1
70134,1
370877,1
77637,1
408009,0
480960,0
548831,1
23345,1
426207,0
562776,1
317617,1
542397,0
434448,6
534680,6
465815,1
572085,1
126081,0
124455,0
483888,1
455182,0
134742,1
175309,1
13747,2
315138,1
490903,0
391072,1
229321,1
384823,6
411001,1
382455,2
190386,1
127083,1
48502,1
207713,0
523954,1
300475,2
69906,1
298129,2
278885,2
507428,0
208201,4
6701,4
283678,5
344684,5
388731,0
71457,1
240343,4
366510,1
318421,0
178523,0
202124,0
366658,1
376025,0
127350,1
163323,1
225400,0
99389,1
285714,1
123174,1
489931,1
401894,0
312924,1
311045,1
121642,1
142928,0
283247,0
329582,1
42544,1
45885,0
219246,0
555835,1
477260,1
551654,1
347089,5
315324,1
68087,1
514366,0
115894,1
458084,6
182921,0
520800,1
120009,1
94593,1
277765,5
114672,1
476341,1
350587,2
557587,0
33067,0
245513,2
258298,1
500487,4
416533,1
482761,1
37906,1
254632,1
65088,1
342163,6
8987,1
78974,1
131121,1
124088,1
431211,1
95734,1
373960,6
172658,1
297969,1
546665,1
223058,0
508597,0
302541,1
104334,0
345737,1
76597,1
531985,0
571488,1
48782,1
506067,0
468725,1
72261,1
408782,1
205432,1
492115,1
91055,1
89632,1
40835,0
126800,0
312585,0
41747,1
89330,1
77312,1
23022,1
245500,5
478573,1
49011,1
272872,0
503239,0
236550,4
420479,0
296845,5
540320,1
458254,0
331890,0
162557,0
195116,0
226658,1
537834,0
504881,1
425644,1
462518,0
122277,0
260229,0
554531,1
216991,0
73706,1
490062,0
560595,1
10801,1
290847,0
417819,1
260701,2
4985,3
188760,1
151066,1
185717,1
435117,0
544401,0
122980,1
572514,2
315892,0
575148,5
159526,1
561331,0
512490,1
548574,1
64753,1
472980,0
254952,2
449103,0
224520,1
278764,1
369837,1
393333,1
17584,1
454593,0
465829,1
463198,0
547514,0
92653,1
383862,1
444951,0
442135,0
398377,0
279714,6
255846,0
28330,0
501305,6
578816,2
176480,1
8854,4
498503,6
22079,1
372600,1
249980,2
194058,1
170106,0
200730,0
242230,1
121509,0
249099,1
262209,3
424991,0
384383,5
502674,0
142051,1
432949,0
381741,1
568771,1
522391,0
326644,0
294708,0
4458,5
199781,0
383378,6
18243,1
107547,0
361517,1
137045,1
572405,1
321539,1
337139,0
565138,0
114519,1
495290,1
100148,1
364615,1
216131,6
574471,5
479904,0
223082,6
228273,0
187550,0
471076,0
368809,1
111272,1
507221,1
455309,1
31636,1
270600,2
475393,0
404002,1
485457,1
235757,0
383751,2
37788,0
265159,0
120321,1
227797,0
480375,0
423928,0
5138,3
474540,1
276117,2
201154,0
569596,2
338944,0
188638,0
579162,2
21846,1
415586,0
313052,1
376411,5
166013,0
97782,1
252557,5
343202,0
188014,0
567657,1
214957,6
420893,0
447526,0
179275,1
103442,1
170028,1
539646,0
350238,0
375952,1
247681,2
151580,1
129378,1
128624,1
503522,1
462584,6
419614,4
187467,0
247939,1
234763,1
500584,0
258272,1
519993,0
576116,2
455679,0
76214,1
501690,1
263553,0
78564,1
322598,1
75287,1
530519,1
245336,1
235797,1
91176,1
368748,1
310607,1
233431,1
221709,1
287988,1
295118,0
113488,1
248619,1
116407,0
440387,0
344866,1
422821,0
553147,1
388211,1
264271,0
272199,2
148911,0
442109,0
319815,0
492700,0
262162,2
267657,2
479672,0
397634,1
284769,5
64115,1
362010,1
501623,4
215918,1
37980,1
78272,1
221583,1
513386,0
91306,1
462728,0
322596,1
106626,1
456021,0
371656,2
524293,1
457283,0
190579,0
578274,2
523685,0
229823,1
303419,0
46478,0
332261,1
574082,2
82682,1
138053,1
379952,1
401919,0
172540,0
37756,0
148582,0
205594,0
271037,1
95414,1
565586,1
194740,0
476754,6
337130,1
492630,0
114365,1
466022,1
157739,1
523265,0
127454,1
411360,0
466543,6
535367,0
131595,1
202395,0
427484,0
127923,0
577097,2
446871,0
361807,1
472605,1
214398,1
350220,1
546406,0
121555,0
40933,1
224991,1
128091,1
122832,1
480230,1
339055,0
328104,1
193386,0
175614,1
453242,1
454438,6
34735,1
320538,4
470523,1
21048,1
533298,0
262327,0
227002,1
309031,1
149844,0
58115,0
296593,0
234682,1
537318,0
427123,0
279451,2
159268,0
281010,0
542610,0
241784,1
359357,1
343808,1
563455,1
227965,1
520085,0
509321,0
353230,1
469906,0
54824,1
193428,0
488396,1
529883,0
502227,0
382586,1
117324,1
509433,0
457519,6
579451,2
312286,1
314001,1
338743,1
76228,1
426652,1
147789,1
558781,1
303,1
241277,4
351986,1
518398,1
130962,0
201945,0
447042,1
129394,1
99310,1
430623,1
279586,2
230111,2
119183,1
10407,0
265968,0
437279,6
222749,1
155691,1
50328,1
98975,1
509716,0
100817,1
273206,2
384633,0
487888,0
283389,4
409707,1
1469,4
52082,1
155203,0
518294,6
413816,1
47167,0
461081,0
444977,0
238879,0
208062,0
274287,2
300439,2
276573,2
245750,1
360083,6
403302,1
385685,4
381434,6
534731,0
160347,1
220250,5
102079,1
521052,0
92048,1
259076,2
180669,0
199975,1
62312,0
119896,1
368304,5
300889,2
4645,3
194848,1
115234,1
371479,1
393708,0
66750,1
441214,0
526435,0
426007,0
486850,1
30179,1
37188,1
558680,0
176455,0
51548,0
90581,1
213061,0
478959,1
544566,1
525925,1
162763,0
406849,0
215965,1
18266,1
432994,0
507617,1
534721,0
127676,1
547947,1
101278,4
486471,1
565062,0
215812,0
404424,0
59491,1
287928,0
186706,1
460214,0
107977,1
218696,0
433388,0
141347,1
444185,0
87875,1
472554,6
467410,1
577946,5
264201,5
375998,0
14663,4
110457,1
163738,1
328005,1
233563,6
268442,1
22232,1
95643,1
269805,0
161391,1
52310,1
531883,0
305318,0
343168,1
248479,1
271591,1
193124,0
232779,1
312279,1
124094,0
456195,0
393734,0
108272,1
475245,1
270866,0
244305,1
83827,1
404178,1
450038,0
570741,2
413502,0
380235,1
442620,0
237509,1
362885,1
363921,2
428156,0
311193,1
59899,0
188235,0
368499,1
425646,1
81976,1
383473,6
268645,2
271415,0
277304,5
61505,1
496098,0
405584,2
47646,1
475960,0
324417,0
309183,1
576269,5
27333,1
363857,1
517038,0
544499,0
160545,1
184929,0
129712,1
399282,0
360035,1
90559,1
198639,0
391126,1
554807,1
80452,1
169473,1
553501,1
85495,1
85908,0
561634,1
25541,0
400407,0
382106,6
549131,0
112432,1
412902,0
501560,0
414353,0
104177,1
357370,2
17638,1
187576,0
382986,1
278463,2
57567,1
28361,0
199410,4
253862,0
242881,1
251458,0
226878,1
162561,1
67407,1
487156,0
70009,1
19903,1
404746,0
2021,5
204355,0
397272,1
106279,0
158665,0
8038,1
416772,0
5159,5
475455,1
451088,0
303627,1
484454,0
360150,0
405293,0
390686,0
160277,0
1040,0
156325,1
440870,0
569700,1
96480,1
413193,2
11300,2
213967,0
220283,0
160706,1
372378,1
241629,2
98268,1
271273,5
447361,1
367959,1
539064,1
435491,0
119983,1
300588,0
61646,1
420605,1
409680,4
382382,1
544524,0
377992,0
269055,1
7036,5
447268,0
146563,1
72192,0
482970,6
32727,1
39884,1
575446,2
55900,1
203964,4
278284,2
246570,2
32123,1
246803,1
113514,1
364795,0
94898,1
520041,0
202459,1
325488,2
308797,0
60130,1
196657,0
144025,1
545601,0
386317,1
298809,1
62370,1
538304,0
63455,0
135523,1
45434,1
307511,1
571728,2
77205,1
512103,0
235719,0
318654,1
282479,2
510098,1
566140,2
514745,0
356656,1
36516,1
517958,1
338599,1
385169,1
400716,0
88636,1
532593,1
523763,0
63785,1
255895,1
191697,0
132283,1
122787,0
5784,2
294113,5
248424,1
126142,1
469118,0
196936,0
571284,1
131703,0
218099,0
104412,1
548789,1
402472,0
96750,1
42451,0
510981,0
121810,1
514347,0
297420,0
418094,0
157768,0
286567,5
171206,0
146311,0
405978,0
60533,0
234553,6
215072,1
357799,1
13116,3
114014,1
400622,1
447003,1
501275,1
104771,1
512459,0
81392,0
459303,0
275334,4
184596,1
444525,0
103867,1
382571,0
264556,2
323270,1
494819,0
457241,0
186151,0
8798,1
109672,1
393683,0
138780,1
501723,0
571556,2
576717,5
248938,0
184081,1
578434,2
143995,1
274469,5
263568,1
153749,0
512802,0
350937,6
111884,1
353089,6
419417,1
318722,1
517288,0
269151,2
204351,0
396111,2
179287,1
248973,1
134923,1
63650,1
193516,0
265085,5
359501,6
410258,0
572043,1
336106,6
471044,1
385231,0
532325,0
237484,0
492741,0
54649,0
442152,0
299391,5
204418,0
96450,1
55509,1
500639,1
174435,1
443155,1
364427,1
151128,1
59095,1
261653,2
216240,1
372750,2
540330,1
164889,1
504383,4
191741,0
280092,2
397740,0
259830,1
110686,1
22554,1
330445,0
270784,5
116918,1
67147,0
461180,0
111329,0
74401,1
143060,1
161122,0
539588,1
357404,0
486930,1
528197,0
464413,0
121971,1
228835,4
195646,0
267823,0
125746,1
302474,1
93314,0
484439,0
233404,1
421896,1
233564,6
258627,0
229515,5
432155,0
482626,0
469345,0
165645,1
466628,6
191826,1
224427,6
495335,0
326808,1
310491,0
380126,0
337251,1
476594,1
163015,1
151293,1
211494,0
219188,1
205338,0
285733,1
323372,2
382085,6
122110,1
387476,1
453877,0
354308,5
307278,0
394588,1
269557,1
110543,1
97228,1
501155,0
295224,1
60720,1
523227,0
318914,1
256534,1
407433,0
307742,0
11456,1
155115,1
291367,0
153019,0
488787,1
181337,0
360848,1
440830,0
38444,1
272621,0
251250,2
421909,1
324156,0
25762,1
210647,0
52972,1
73161,0
477813,1
261809,0
128931,1
37804,0
461025,1
200608,0
54155,1
101508,1
368362,2
48337,0
239056,1
216758,1
137566,1
509442,0
234799,0
107432,1
152346,1
282890,2
467284,1
533892,0
388013,6
177524,1
80976,1
61366,0
299177,0
398887,0
115336,1
504761,0
192438,0
402128,1
551506,0
214721,1
573042,1
350668,0
574633,5
6106,5
418350,0
11309,2
74880,1
213409,6
566631,1
284886,6
473370,6
561715,0
344516,1
391630,0
484701,0
228741,0
136230,1
202416,1
224564,1
226428,1
509935,1
251708,1
33760,1
253569,0
3972,5
311570,0
511492,0
82603,1
133041,1
19948,1
171071,1
100661,1
339,1
364901,1
454892,0
563079,1
532781,0
265396,2
6079,3
146983,0
497430,0
391043,0
381097,4
433119,0
118270,0
205308,0
167071,0
143979,0
378149,6
384674,1
411985,0
478708,0
122481,1
170131,1
47697,1
10399,0
368846,5
449415,0
236504,0
560825,1
315815,1
290547,1
405831,0
86083,1
131096,1
231256,1
333092,1
380525,0
38239,1
221110,0
373819,1
350623,5
535759,0
41658,0
4141,3
489095,0
380048,0
260899,1
413645,0
339386,1
173206,1
420393,0
243100,0
66336,1
122487,1
11758,4
237149,1
309597,1
223876,1
130956,1
143148,0
180430,1
417597,0
239152,5
98634,1
142731,1
178889,0
131551,1
335981,2
79863,1
143737,1
274869,5
485416,1
285052,1
481425,1
477200,0
237726,1
567124,1
96227,1
565489,1
574473,5
89504,1
297002,0
200041,0
547484,1
189799,1
447666,0
283084,2
243838,1
15565,1
297501,1
217095,4
486552,6
464097,6
280880,6
552461,0
376471,2
319863,1
77797,1
494336,6
121513,1
137790,1
423839,0
367518,0
344518,1
526842,1
98041,0
99154,1
369285,1
295815,1
494902,1
56224,1
346823,0
138568,1
144074,1
171521,1
182627,0
335891,1
341399,1
36793,1
181360,0
313301,1
340766,1
484313,1
387131,1
133259,0
275737,0
474004,0
266326,2
177342,1
526892,1
376222,1
124090,1
11303,2
263070,0
249964,2
214221,0
486703,1
192766,0
127660,1
405425,0
298176,5
19714,1
118361,1
287148,5
492384,0
114529,1
247274,1
325000,0
286809,1
119164,1
282570,5
474466,6
549862,1
282591,5
396963,0
186123,0
375696,1
308629,4
296646,1
166727,1
67168,1
402667,1
489956,1
124851,0
330234,4
104673,0
406855,1
27229,1
375961,1
298871,1
42610,1
518392,1
27190,1
235361,1
408573,0
360210,1
266102,1
192889,1
254856,2
303675,1
410384,1
557889,1
552481,1
93620,1
37789,0
549701,0
296592,0
300701,1
251243,2
441106,0
269131,2
213785,1
131765,1
182215,1
326882,2
4074,3
56145,1
318757,0
168218,0
311635,0
404329,0
366959,1
83435,1
249077,1
379689,1
212784,6
428562,0
494375,0
131310,1
264765,0
56868,0
431823,0
93754,1
248587,1
169035,1
480174,1
521514,0
112491,1
348757,2
448189,0
71129,1
229344,1
300672,1
482689,0
87632,1
509839,0
473003,1
279729,0
347406,0
382348,1
477289,0
464282,0
120357,1
121369,0
408874,0
377345,0
122687,1
397444,5
74517,0
390174,1
442761,0
332363,4
424891,0
282989,2
103556,1
329523,4
537843,6
45514,0
459873,1
116301,1
299753,5
181533,0
579849,2
55063,1
569382,1
295900,2
273684,0
571810,1
288023,2
17144,1
74427,1
96891,1
9679,6
478242,1
32336,1
285808,2
148667,1
35293,1
119731,0
352354,1
399823,6
488774,1
508423,1
184910,0
302452,0
328235,1
289377,0
481228,0
128796,1
36860,1
165840,0
233911,1
463358,1
63835,1
45596,1
218647,0
37972,1
492072,0
70576,1
486130,1
268604,2
464590,6
167875,1
578389,2
339780,1
147522,1
331171,0
26358,1
495237,0
108683,1
398984,4
227573,1
419127,0
474576,0
507795,0
93307,1
67811,0
509568,6
573256,2
162726,0
516200,0
474850,6
183845,1
533683,0
277322,2
40583,1
422495,1
55946,0
130084,1
48943,1
68993,1
166609,0
213165,1
61438,1
138727,1
463847,1
234074,6
481188,0
507619,1
417091,0
77002,1
402191,6
319058,0
454884,1
17198,1
444881,1
565217,1
388030,0
321896,1
273516,1
390391,1
293146,5
294606,2
164233,1
378321,1
292953,1
425607,1
93427,0
108696,1
484331,0
173819,0
570980,1
87653,0
114933,1
208097,0
372643,1
263841,1
69,1
444887,1
61107,0
195409,0
239323,0
135326,1
545514,0
17140,1
565176,1
53013,1
543610,0
163429,1
250818,0
271433,0
29902,1
487091,1
425251,1
511197,0
80257,0
572805,2
428346,4
560159,1
349714,1
321771,1
580671,2
277779,2
164255,1
307980,0
419631,1
453555,0
299005,2
413221,5
345068,1
135219,1
518746,0
560708,1
51122,1
270971,1
34229,0
525936,6
188408,0
238050,0
167750,0
556572,1
538905,0
125909,1
206364,0
345234,1
408732,0
337768,1
266786,2
186299,1
142354,1
387673,5
483370,1
96120,1
88988,0
423187,1
75609,1
199920,1
517101,0
337614,0
396132,2
242868,1
318664,1
5555,0
288820,5
342622,1
365514,1
479907,0
455641,0
142170,0
357426,0
71614,0
171411,1
238530,1
117964,1
20344,1
398650,0
291744,5
433253,0
511675,0
344200,0
375245,0
553385,0
180077,1
158748,0
188097,0
580240,2
457304,1
573005,2
157254,0
9608,6
561399,1
504393,1
180226,0
328714,1
148014,0
339198,0
455818,1
221202,1
161263,0
65978,1
314007,1
414939,0
115392,0
352195,0
563304,1
532934,0
439026,0
427221,0
52984,1
458696,0
255879,1
94962,1
101765,1
382535,1
277915,5
301749,5
75160,1
353392,6
113862,1
568761,1
145697,0
264958,2
184010,0
152113,1
121039,1
560237,1
309155,5
438545,0
194922,0
1061,0
170182,1
505158,1
469781,1
389691,0
514189,1
220689,0
8991,0
232462,1
497158,0
331846,0
331109,1
117258,1
790,1
141761,1
13060,5
59586,0
99978,1
442330,1
248186,5
25658,0
334882,1
3112,4
177710,0
314166,1
437997,0
523135,0
413488,0
59056,0
47562,0
326639,1
343494,0
417288,0
347472,1
335842,1
84486,1
371180,0
115086,0
495668,1
303213,5
67461,0
208885,0
454379,0
93805,1
454393,0
480157,1
220068,4
541721,0
334200,1
483759,0
356368,0
331838,1
500720,1
174484,1
43690,1
408140,0
327882,0
173414,1
339842,0
286790,0
558192,1
124913,1
158458,0
329536,1
120218,1
198656,0
498082,0
174110,0
57174,0
442585,1
288485,0
116069,0
575475,5
15027,2
87411,1
27844,1
446537,1
308516,1
489987,0
496017,0
104810,1
